zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,flexFieldType,contentType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription
442393228,442393228,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/20bb6f7ea6d22b4735999a362a43a3ff-p_e.jpg,true,https://www.zillow.com/homedetails/1585-Alexis-Rd-Windsor-ON-N8Y-4P1/442393228_zpid/,FOR_SALE,House for sale,C$,"C$400,000",400000,"1585 Alexis Rd, Windsor, ON N8Y 4P1",1585 Alexis Rd,Windsor,ON,N8Y4P1,false,4,3,[object Object],false,Gorgeous kitchen,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24027112,Vision Realty Local Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442337656,442337656,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8d477a2f78b81146cf602c7f953f598a-p_e.jpg,true,https://www.zillow.com/homedetails/684-Bridge-Ave-Windsor-ON-N9B-2M6/442337656_zpid/,FOR_SALE,House for sale,C$,"C$199,000",199000,"684 Bridge Ave, Windsor, ON N9B 2M6",684 Bridge Ave,Windsor,ON,N9B2M6,false,3,1,[object Object],false,Clean and cozy home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026894,Nu Stream Realty (Toronto) Inc Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442455009,442455009,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3b15ac22cfe118eed4600e23ed1a1365-p_e.jpg,true,https://www.zillow.com/homedetails/1772-Byng-Rd-Windsor-ON-N8W-3C8/442455009_zpid/,FOR_SALE,House for sale,C$,"C$299,900",299900,"1772 Byng Rd, Windsor, ON N8W 3C8",1772 Byng Rd,Windsor,ON,N8W3C8,false,5,2,[object Object],false,Quiet cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24027304,The Signature Group Realty Inc Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062400248,2062400248,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0b9f5252641f76de275d0e024139edc5-p_e.jpg,true,https://www.zillow.com/homedetails/916-Laporte-Ave-Windsor-ON-N8S-3R5/2062400248_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"916 Laporte Ave, Windsor, ON N8S 3R5",916 Laporte Ave,Windsor,ON,N8S3R5,false,3,2,[object Object],false,Gas fireplace,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24027027,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
345456647,345456647,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f5213dd01141301aa23eecbaf9744727-p_e.jpg,true,https://www.zillow.com/homedetails/91-Woodlawn-Cres-Kingsville-ON-N9Y-1Y7/345456647_zpid/,FOR_SALE,House for sale,C$,"C$649,900",649900,"91 Woodlawn Cres, Kingsville, ON N9Y 1Y7",91 Woodlawn Cres,Kingsville,ON,N9Y1Y7,false,5,2,[object Object],false,,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023545,Century 21 Local Home Team Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442073213,442073213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b63a92112e0160acd5292207d48a555-p_e.jpg,true,https://www.zillow.com/homedetails/207-County-Road-34-W-Kingsville-ON-N8M-2X5/442073213_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"207 County Road 34 W, Kingsville, ON N8M 2X5",207 County Road 34 W,Kingsville,ON,N8M2X5,false,4,2,[object Object],false,Victorian style home,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026317,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442457174,442457174,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/89ada57c7c419aa0af21b7e6259cf375-p_e.jpg,true,https://www.zillow.com/homedetails/46-Westmoreland-Ave-Leamington-ON-N8H-3P3/442457174_zpid/,FOR_SALE,House for sale,C$,"C$339,900",339900,"46 Westmoreland Ave, Leamington, ON N8H 3P3",46 Westmoreland Ave,Leamington,ON,N8H3P3,false,2,1,[object Object],false,Open-concept kitchen,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24027329,Century 21 Local Home Team Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
